Absolute performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
            SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  gurobi  scip  virt. best  virt. worst
404.034204       10       16       25       11       18       24     29      29    20          32            4
404.965117       10       16       25       11       18       24     29      29    20          32            4
405.896030       10       16       25       11       18       24     29      29    20          32            4
406.826943       10       16       25       11       18       24     29      29    20          32            4
407.757856       10       16       25       11       18       24     29      29    20          32            4
408.688769       10       16       25       11       18       24     29      29    20          32            4
409.619682       10       16       25       11       18       24     29      29    20          32            4
410.550595       10       16       25       11       18       24     29      29    20          32            4
411.481508       10       16       25       11       18       24     29      29    20          32            4
412.412420       10       16       25       11       18       24     29      29    20          32            4
413.343333       10       16       25       11       18       24     29      29    20          32            4
414.274246       10       16       25       11       18       24     29      29    20          32            4
415.205159       10       16       25       11       18       24     29      29    20          32            4
416.136072       10       16       25       11       18       24     29      29    20          32            4
417.066985       10       16       25       11       18       24     29      29    20          32            4
417.997898       10       16       25       11       18       24     29      29    20          32            4
418.928811       10       16       25       11       18       24     29      29    20          32            4
419.859724       10       16       25       11       18       24     29      29    20          32            4
420.790637       10       16       25       11       18       24     29      29    20          32            4
421.721550       10       16       25       11       18       24     29      29    20          32            4
422.652462       11       16       25       11       18       24     29      29    20          32            5
423.583375       11       16       25       11       18       24     29      29    20          32            5
424.514288       11       16       25       11       18       24     29      29    20          32            5
425.445201       11       16       25       11       18       24     29      29    20          32            5
426.376114       11       16       25       11       18       24     29      29    20          32            5
427.307027       11       16       25       11       18       24     29      29    20          32            5
428.237940       11       16       25       11       18       24     29      29    20          32            5
429.168853       11       16       25       11       18       24     29      29    20          32            5
430.099766       11       16       25       11       18       24     29      29    20          32            5
431.030679       11       17       25       11       18       24     29      29    20          32            5
431.961592       11       17       25       11       18       24     29      29    20          32            5
432.892505       11       17       25       11       18       24     29      29    20          32            5
433.823417       11       17       25       11       18       24     29      29    20          32            5
434.754330       11       17       25       11       18       24     29      29    20          32            5
